feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,label,src_ip,dst_ip
-0.17677416,-1.5486183,-0.49115375,-0.28487548,-0.25617975,-0.24149744,-0.0617642,0.47944152,0.8745171,-0.64976525,-1.2032008,-1.0420444,-0.4872029,-0.35192132,-0.76999605,-1.2961167,-0.45612082,0.18142661,0.5950295,-0.55742306,-0.4129978,-0.9266983,-0.03143917,-0.8484286,0.5731278,-1.7858665,-0.35962966,0.30110735,0.18383452,2.6930337,0.34980002,-1.0040545,-0.095464244,-1.7762463,-0.08059975,-0.83305603,0.91539025,-0.5495403,-0.11676592,-0.63555783,1.7388513,-0.32124278,1.8325571,0.81415176,0.48206672,0.36873314,0.3937973,-1.9276726,-0.2788834,0.845158,-0.048897184,-1.4051899,-0.052404452,1.7041055,1.2468917,-0.06200401,0.9514493,-0.36650702,-1.7038716,-0.924466,1.5628887,-0.27399307,-0.24338397,-0.2998382,1.9041365,1.6259589,2.2187803,-0.1590452,0.2956245,-1.5166426,1.4769344,-1.1677796,0.21677557,-1.0973026,-0.58886683,-0.83726245,-0.6078753,-0.5391227,-0.5482688,0.8333339,-1.1048628,0.22054143,1.2179592,Benign,192.168.2.57,10.0.0.63
0.6324431,0.9391031,0.67481375,3.1168249,0.83482105,1.0959721,1.095157,0.66538787,1.3861109,1.788308,0.6925417,0.5685057,-0.31494957,2.3568404,2.8002934,0.38120162,1.6641893,-0.647712,0.8420898,1.4285449,-0.17729095,0.7532642,0.52181,1.9925433,1.7054234,-1.5833236,-1.0866408,0.6895881,1.160056,-1.8587806,0.07405324,0.9957627,2.632926,0.1618773,1.3384613,1.2534541,-1.1167101,1.295594,1.1469712,1.1299946,4.4349227,-1.0542763,2.8044055,1.5842651,0.9797735,1.5051005,0.4711049,0.6765227,1.4756407,-0.2911406,2.3944907,0.11148821,-0.13631144,0.5604186,1.8992645,-0.019307228,1.9369749,1.0931413,1.724356,2.1650481,3.841323,0.57079554,1.5836492,1.8251543,1.8007839,0.6701869,1.9620432,1.3863842,1.2292626,1.3660024,1.8177404,1.2087406,2.1939447,3.125092,2.6957295,2.0029619,1.481497,0.28342038,1.9744927,2.785047,2.538271,0.4444285,1.1050067,Recon-PortScan,192.168.4.60,10.0.3.114
-1.6394842,-0.3924711,0.9965705,-0.46649536,0.6404798,-0.1905031,0.32405704,-1.1476914,0.08520945,-2.991136,-0.18689616,-1.6304733,1.2059945,0.77740735,0.466671,1.5210062,-0.9489165,1.7473632,0.93219155,-0.2365553,1.1356201,-1.1062936,-0.82451415,-0.6085897,-0.5289777,-1.0565577,1.223083,-0.2588544,0.35250497,-0.57035136,-1.8206033,0.27005735,-1.9122549,-0.06863405,-1.368315,1.987276,0.9113627,0.105753794,1.2637067,-0.846316,0.5434794,0.19981043,0.2640201,1.2723535,0.7324921,0.28872368,-1.6548874,-0.9600463,-0.12270893,0.093372375,-1.1302037,2.4116766,1.516394,0.6021183,0.07203686,-0.21220897,-0.9519185,0.07748052,0.25775254,-1.2417606,0.33417642,-0.15525904,-1.9078076,-0.860385,-0.41360554,1.8876877,0.5565531,-1.3354815,0.4860363,-1.547304,1.0826911,-0.47112465,-0.09363619,1.3257966,-1.2871636,-1.3971182,-0.5835993,1.0383788,-1.5193461,-2.8321557,-0.45115885,0.5517408,1.2002617,Benign,192.168.4.120,10.0.0.8
-0.46316135,-0.4114266,1.1539007,-1.8697417,-0.38852078,0.19042389,0.44921872,-0.5098067,0.034441013,-2.4883273,-0.6582484,0.4535087,-0.982294,0.05898422,0.4468725,-0.3425492,0.17046377,-0.96273255,-0.20661128,0.61021614,0.15697296,-0.5865313,0.2242164,0.7146098,-2.0499413,1.1590741,-0.33625475,0.42548993,1.1972469,-1.3716737,-0.709441,-0.2885487,-0.7837535,1.7349366,-0.85677207,-0.55554676,0.20438904,-1.2021495,-0.39568073,0.31745327,-0.3328604,-0.09338686,-0.5293321,-1.5144703,0.32159323,1.7549331,0.01840163,0.22526412,0.69272274,-1.2693305,1.7025146,0.2023288,1.6318569,-0.733033,1.818062,0.7751555,0.5530401,0.23402445,-0.24852861,1.2005316,0.14035986,-1.9670697,-1.1171864,-0.18584575,0.309999,-0.05658849,1.2189708,-1.9511019,0.14358793,-1.8179792,0.7597123,-0.094458714,0.41960996,-0.86388296,1.279465,1.0417247,0.5835443,-0.12951724,0.5798573,-0.70689255,0.85555565,1.6494809,1.0706105,Benign,192.168.6.40,10.0.1.5
-0.72960246,0.36141732,-1.2931415,0.5723903,0.45060343,-1.8698163,-1.1617838,-0.2831389,-0.30085975,-1.209477,0.38897872,0.2514736,-0.19426914,-0.7557915,1.0487071,1.6554071,-0.4835615,-0.61216694,0.49120766,-0.35802937,-0.1393972,0.73965317,-1.9093561,1.3183023,0.072680525,-0.41149315,-0.08923415,-0.037570644,-1.7312013,1.4949383,0.041325632,0.44300213,0.95154977,-1.0211625,0.4734719,-0.2676411,0.84677076,-2.1272273,-0.0990943,-0.60282063,0.43226296,0.4700442,-0.70762587,-0.7121739,-0.110665366,-0.8966422,0.8419837,-0.3692072,-2.9069881,-0.37482205,-1.0385438,-1.6312758,-1.2374266,0.109408475,1.3286408,0.31318447,-0.60650337,0.4559042,-0.45909032,-0.69460034,-1.1543627,-1.7518288,-0.3899237,0.15805349,-0.09662367,-0.41596693,-0.94574606,0.6082462,-1.3171319,0.7760279,-1.002217,-0.75243527,-1.4667852,-0.50140214,0.9753125,0.5156281,0.9784221,0.5221425,-1.1036699,-0.33078924,-0.7801991,1.3305749,-1.1967887,Benign,192.168.4.131,10.0.3.225
0.8936977,0.8929539,1.8296202,-0.4096866,0.7123222,2.2816517,-0.6176417,-1.5350403,-1.88001,0.71271205,-1.8831502,-0.37231904,0.4373132,0.18517554,0.42544487,0.22228986,1.2788658,-0.9523164,-0.67699516,-0.7726594,0.8301918,0.9003986,0.4512253,1.1834936,-1.1780409,1.6672242,1.5232387,0.735622,1.781799,-1.6566232,-0.52444816,-0.73530346,0.7214793,-1.0501407,0.75749516,1.3705361,0.6952029,0.283751,-0.9878733,-0.846851,1.2496189,0.779349,-0.039019518,-0.41790953,-2.0258079,-1.0708524,1.911419,-1.2804556,0.18947983,1.007444,-1.2549226,0.18471047,0.93791556,0.012499322,2.868403,-1.6685992,1.0587286,-0.17280173,0.77192014,0.44130716,-0.7331562,0.2289964,-1.8579015,0.6032475,0.29815847,0.6386602,1.0581183,0.36761984,0.14808942,-0.88106835,-0.7122208,1.1867347,1.4363354,-0.23811044,0.046002746,-0.9046144,1.1727568,0.66541684,1.9412174,-0.8783231,-0.3780079,0.23144592,0.64648956,Benign,192.168.5.3,10.0.2.15
1.5585016,0.122206695,2.625664,1.4655932,-0.15739895,2.5318422,2.0651562,1.3608534,0.5983087,1.4691489,1.0596097,1.848933,-1.6093146,2.5829558,-0.39568043,3.2286885,0.5900296,1.1136403,1.351451,0.7022006,3.2456083,-0.6719368,2.0080297,1.2033428,-0.51505715,-0.14327195,2.9621553,0.946608,-0.058477923,3.119154,1.4374071,0.44561583,2.1637747,0.37662888,2.181173,2.3496652,1.8476474,1.0192407,2.8681595,1.2892147,0.4870161,0.9585339,3.8068852,-0.10944544,1.211626,2.0749693,1.7355403,0.945486,2.9718769,3.7698224,1.7843084,0.64911133,-0.2721449,1.9108692,2.2833285,2.205114,1.6132958,0.6454548,0.17904502,2.296435,1.9133946,-0.21164882,3.4397397,1.5406376,2.9337103,-0.78235066,-0.67353654,1.6785364,2.357765,3.1495013,2.1015196,0.87184846,0.36873016,3.043588,-0.232843,2.8792973,1.5297874,2.197058,1.4807262,1.1322871,0.9067924,1.2198079,1.2057533,DDoS-TCP_Flood,192.168.6.171,10.0.0.81
0.0771565,-0.5938114,-0.16563141,0.07857703,-2.128734,0.45816812,-0.97972125,-1.1533324,-1.6873443,-1.7938925,-1.3554475,-0.709021,1.9532591,-0.5258797,0.17775011,0.40048137,0.13106519,-0.07744346,-1.1952938,1.4509275,1.8071966,-1.6826587,-1.0240285,-0.27981034,-0.9645378,0.50596553,-0.7282722,2.165056,1.1905485,0.21257403,1.0269862,1.1059004,-0.5639475,-0.81621724,0.07814306,0.8616361,0.1390604,-1.5769964,-0.80282444,-0.073972866,-0.07566561,1.9725422,-1.385988,0.50558925,1.4891131,2.2714498,-0.40439743,0.49142945,0.5697604,0.19548173,-0.0988452,0.4359754,-2.532246,0.6820695,0.1261779,-0.2224749,2.0468621,-0.674934,-0.403076,1.9915533,-0.8320613,-0.5501153,-0.14702542,0.8407345,0.2078025,-1.2926253,-0.53216857,-0.60735446,-0.07722104,0.42584366,0.41820577,-1.7760117,1.063941,0.25256884,1.3845321,0.44419834,1.101323,0.4665453,1.3462257,0.52225065,-0.09791525,2.2724347,0.88903713,Benign,192.168.1.8,10.0.3.76
0.5737444,-1.2763044,-1.2883077,0.2927155,0.1455212,-0.61412257,0.1409827,1.588627,0.6954025,-1.1410085,-0.111508824,-0.8049665,-0.3876999,-0.41361567,-0.47764558,-1.2551354,-0.12765469,-0.5606076,-2.9294486,2.052972,1.0887697,-0.37630072,0.018819049,-1.1716543,1.6957228,1.8972887,0.15669373,1.0235306,0.17528678,-1.3367255,-0.41182336,0.13192797,-0.45454773,-0.21865328,-0.09139956,-0.080878496,0.05225849,-1.060605,-0.71701616,-1.2845843,0.97781557,-2.1056468,1.1535903,1.3863494,-0.3021806,-2.603137,-0.36131057,-0.06418416,-1.0105982,-0.5152184,1.5301952,0.6649272,-0.9245641,-1.5975991,-0.3270173,-0.21345678,0.4961992,-0.5353167,0.5114996,1.9351541,0.81550103,-0.048088506,-0.18315047,-0.35667312,1.1806409,-0.62731344,0.04522271,0.0511979,-0.5017842,-1.3724655,0.3229745,-0.06100397,0.50024045,-0.53360033,1.2208213,-0.8767738,1.7120403,-1.7476366,0.43477008,0.4754307,-0.7955571,0.42439395,1.2795187,Benign,192.168.3.62,10.0.0.236
-0.8200425,1.5178127,-1.5186782,-0.37133935,2.3151622,1.1166741,0.01131283,1.4256523,3.7943103,-0.14162135,0.92051566,2.3863313,2.4668663,1.1805468,0.70592695,2.8991702,2.9102852,1.7933568,0.6231565,1.1052732,1.8223774,1.9998133,3.1104589,1.9298003,0.57045484,2.6591582,2.0990558,2.3603516,2.9717565,-0.24984957,1.3247557,1.308165,-0.13190432,2.09441,3.8120208,-0.075738974,1.3430574,2.4174154,1.3323251,1.3866034,-0.71318424,1.3895179,-0.047693107,-1.344522,2.506564,2.2693863,1.750716,1.441654,2.9907942,1.2267739,2.0925515,1.3581128,2.7976387,1.0709924,1.4725398,-0.6563892,1.0109396,-0.175089,0.0042540114,-0.09584835,0.76942736,3.6568859,2.8445802,3.764197,0.32380888,1.4845724,0.3244428,0.85108274,0.48312765,1.9010547,0.20905922,1.8157063,2.0360742,3.5865061,-0.15959017,2.3376334,2.8808198,0.6398697,1.5843223,1.1365751,1.0911156,-0.037000995,-0.0073932004,WebAttack-SQLi,192.168.6.137,10.0.3.141
2.564107,1.9751168,1.6291298,0.34276062,0.6605483,1.9513339,0.3713614,0.9735628,1.5612085,0.84188825,1.4048206,0.9752793,1.6742743,1.8804611,-0.343116,1.0546813,2.206171,1.597575,-0.44466096,1.7218479,-1.1402513,1.2523404,3.433392,0.46911612,0.81178755,2.3019893,-0.3162251,0.646772,1.4935113,1.2637596,1.6169183,2.4688077,1.1451077,1.925285,1.5521567,2.2347748,1.7338524,1.9687209,0.3783961,1.1957641,-0.06422472,1.6661922,-0.052749947,-0.28945166,1.1562992,1.6041766,2.1648343,0.8928159,1.1259989,1.7459502,2.337477,1.0816935,1.3700576,1.2577435,1.9961892,-1.2565371,1.9218954,3.1545472,1.5048279,-0.049669422,1.3477838,1.7768544,1.8347464,-0.17027867,1.8218998,1.8572516,0.36331767,1.8155985,2.143483,1.7354623,-0.3336356,2.4827082,0.8647709,1.5888187,0.587932,1.8052027,1.81229,1.0230758,0.38189238,1.0428606,2.01745,3.1837902,2.1827273,WebAttack-XSS,192.168.7.212,10.0.0.241
0.60762626,3.1327188,1.4257221,2.055876,0.9177305,1.245406,2.5175018,2.4879034,1.7232205,2.1534069,0.6790162,0.68028927,1.2178947,2.567699,0.28947014,1.7755058,2.8096333,0.5561107,-0.2745174,1.3590666,1.1099297,0.19670434,1.8823804,1.6616635,1.6679803,-0.04270342,0.4828435,1.582186,-1.6191188,2.7947292,1.7200468,5.0530157,3.0931633,1.8043718,1.8356277,2.780146,3.0751522,-0.84080887,-0.99580395,0.6562007,2.4215477,1.5712038,2.3107693,-0.07090446,-0.7086608,1.5065104,0.7519607,-0.34044394,1.7178051,2.3087611,0.9634496,0.7675269,0.6584005,1.1677495,-0.5344715,0.62227184,2.1416996,1.0983685,1.0743549,0.16344258,1.2892247,-1.1922188,0.9452169,2.1622365,-0.5800202,0.52098584,0.96852446,3.1810632,1.5502346,1.1145954,-0.22778697,1.247131,3.0476713,1.426648,0.50604695,1.0617026,1.3085507,1.0776721,2.7142406,1.7973567,1.2449613,-0.07395274,2.42455,Recon-OSScan,192.168.2.228,10.0.0.110
0.6647028,-0.5529208,1.0018249,-0.49757084,-0.7820035,-0.7597031,-1.7710686,0.4715424,-1.8311449,-1.2284439,-2.075588,-0.086069696,-0.15032046,-0.32669622,-1.0425777,-1.1722337,0.46436986,-0.55055195,0.31635833,-0.88524866,0.18106274,1.3032781,0.5861658,-0.4124138,0.25719896,-0.24066517,0.007880185,-0.32561105,-0.1643352,0.21209335,-0.9933587,-1.0158788,-1.3885425,-1.6002711,-1.2172827,0.15946251,-0.8927875,0.5136145,0.03471375,-1.9685042,0.6549756,0.81079865,-0.9938627,0.42019156,-0.85649824,0.09767038,-1.2644984,-1.7931064,-0.38281718,-0.123728946,-0.3976797,-1.1840305,-0.39989907,0.26929474,-0.04489303,0.18250103,-0.6701152,1.1717179,-1.1761733,0.4875603,1.1818911,0.4809081,-0.20252423,-0.52829707,1.0360876,-1.422975,-0.97012424,-0.39755777,1.2376537,0.37976763,-0.9680458,-0.3103077,-0.61432314,-0.709789,0.9788896,-1.3717431,1.6087809,0.82822967,1.0908617,-0.4629395,-0.14994071,-1.4331518,-0.52466244,Benign,192.168.5.119,10.0.1.10
0.49365485,1.2960631,-1.1071569,-0.36550593,-0.15129922,-1.3957891,0.59134924,-0.7239903,-0.19539036,-0.45194936,-0.7893385,-0.0070449854,-0.21560958,-0.37185788,-0.7284616,0.31952468,1.6536173,0.13988723,0.9961182,-1.390222,0.15776144,-1.0973684,-1.4769249,-0.7393714,1.1918993,0.95001584,0.24300472,-1.5327005,-0.19628066,0.3017,0.17553623,-1.8437936,-0.89031786,-0.064077765,0.5362909,-2.196128,-0.16212398,0.14304876,0.849612,0.69285756,0.5825713,-0.7999405,-1.9080021,-0.39305276,1.0016319,1.3934546,0.7105491,0.4293408,0.37963966,-0.5561187,-0.1300603,1.6690695,-0.942558,1.6147788,-0.32202816,1.3254321,-1.406815,0.5859042,-0.73677015,-1.4152672,0.21853404,1.0094718,-0.84494144,-1.4990159,-0.09184477,-0.08743533,0.54831964,0.94959456,-0.05941518,1.8555033,0.22423474,-0.34642652,-1.6115674,-0.26265952,-0.33638695,0.9603048,0.4624836,-1.1793691,0.17225438,0.6715312,1.5280313,0.887504,0.7608467,Benign,192.168.7.173,10.0.1.218
2.037472,2.1741314,2.476268,0.44758192,1.2718389,0.33273706,1.6202818,2.4255233,-0.07520394,-1.4082689,0.14592163,2.7408504,1.9174479,1.5342942,0.3694768,-0.718044,1.3995476,0.25942895,3.5822825,1.5985744,0.64116454,0.9084843,0.47263405,1.0477655,2.044015,1.8594635,0.25274694,2.6451488,1.733438,2.422019,0.5876664,1.1395073,1.5205503,-0.72686714,2.735914,2.3350418,1.3247014,0.15227172,1.0416806,1.9134985,1.9716877,1.5063671,1.4073545,2.0924292,2.1753657,0.3912826,3.092032,3.174265,3.88386,0.05518746,1.2110076,-0.28391597,1.4636762,0.6948013,3.2459705,0.66342616,-0.23630646,0.9971902,-0.94241965,2.0097322,-1.4774337,1.3196571,-0.6447004,1.2962694,2.364334,1.790481,0.12756956,1.074516,1.2302521,1.1660326,-0.50685704,1.1873366,-0.74311566,0.15626448,0.9623322,1.3065956,1.568059,0.40692583,0.22791733,1.728395,1.4119222,0.90153736,0.17800018,DDoS-UDP_Flood,192.168.5.110,10.0.0.101
0.696168,-0.51769257,-0.08809125,2.1699367,-1.4236827,-1.8518428,0.78358966,-0.67864305,-0.3182375,-0.78115636,-0.25980014,1.5985382,0.80212843,0.8622235,-1.4162271,-1.1511537,-2.8390787,-0.8093808,0.9567032,0.5169465,-0.22151326,-0.022300284,-0.68888557,0.20475888,0.76587826,-1.6158868,0.2996477,0.93243486,-0.41510028,0.70070064,2.8146544,-0.104342796,0.39330706,-0.7380571,0.18125117,0.46027163,0.19484234,-1.0196953,0.20636177,1.462196,0.44863576,0.9619872,-0.23701197,0.7499002,0.27926785,-0.95091075,0.318521,-0.99169666,-0.6328803,0.18932831,0.29724428,-1.1892325,1.0539857,0.5720063,-0.7047284,-1.5375848,-0.14490458,-0.4459437,0.11314046,-0.36311665,-2.0074568,-0.38834694,-0.30561912,0.63366103,-0.6981997,1.6786747,-1.9116405,1.3111675,-0.22431897,0.85958487,0.079801485,1.1395556,-0.38736197,-1.0986204,1.4205043,-0.11348064,0.22155847,1.2347519,-1.0319552,0.5954909,-0.5898948,-0.13216935,0.07227897,Benign,192.168.8.211,10.0.0.107
-1.5002218,-0.778837,1.3510729,0.8861912,-0.06263958,0.24312346,-0.2942425,1.3565834,-0.20035258,0.23184209,1.1460302,-0.77737147,1.5587891,-1.5304614,1.6296421,-0.3726756,-0.24269874,-1.8900101,-0.4547947,-1.0398065,-0.60764635,-0.13731097,0.9577916,0.20760335,0.30767664,-1.0955194,-0.8807541,1.798725,-0.73520106,1.6562083,-0.2430612,0.0022879362,1.0703652,1.2718924,-0.11081256,-0.38824305,-0.05592045,0.33795753,0.89130366,0.004229859,0.6188863,1.6383598,0.3813096,0.31165287,-1.5189108,-2.6307302,0.38837573,-0.09482423,-0.51478267,0.2435302,-0.06040373,1.1277802,0.08611087,-0.74692327,0.99016625,-0.21713108,0.5265367,-0.4774107,-0.6498269,0.08416823,0.012828643,0.47982705,-0.26864576,-1.8363597,-0.4327739,0.7938185,-0.29737607,-0.2463834,0.9863765,-0.71197325,-1.5428032,-0.16063112,-0.48417395,-0.9662463,-0.17537846,0.49150565,-0.0092885615,0.3069811,1.8134077,-0.34287885,0.27834862,-0.5092134,-0.8463597,Benign,192.168.9.113,10.0.3.145
-0.58490765,-0.47875857,0.3594758,2.3490758,-0.7160434,-0.4166253,-0.06312301,0.39579886,0.26355082,1.2840958,-2.426392,-2.38693,-0.49587816,1.0973002,-1.5656481,-3.0076323,0.5711794,0.24365722,-1.0902084,-0.9855396,-0.9697437,0.110535316,-0.6263153,0.4940639,-2.8546267,-0.8568519,-1.1260539,-0.25634068,-0.53804773,0.79784375,-1.8593367,0.045491476,0.55833644,1.8566475,-0.481766,0.3244586,-1.8038628,-2.391956,0.84477437,-0.005560294,1.1785127,-1.3734028,0.5199021,1.8688178,0.4197056,0.2765815,0.008556081,-1.5708815,1.3555729,-0.61085767,0.5044833,-1.5630343,-1.1794597,1.4350874,-0.3473023,1.4532754,-0.07823066,-1.8418977,0.8920676,-0.5898923,0.6986888,0.025210867,-1.5431182,0.16429476,2.1962233,0.49298647,-0.057517752,1.0753434,0.21066846,0.20953423,-1.0916252,0.23384802,1.0354434,-0.83606213,1.4244958,-0.09170602,-0.8877695,0.9976321,-0.28679425,0.75951487,-0.29175863,-0.059826143,0.4935602,Benign,192.168.2.186,10.0.0.221
0.29089707,-1.9955318,-1.1212437,0.92941,-0.13213658,-0.5237313,-1.358574,-1.0797364,-2.0217986,-0.10128072,-0.5984376,-0.9665879,-0.06812342,0.36397064,2.0931978,-1.5118834,1.159381,0.97310156,-0.7790927,0.20323595,-0.45763326,0.18568859,1.509131,0.60560626,0.5086084,-0.43030933,-1.4840567,-0.20846821,1.2066082,-1.5271678,-1.0550894,0.12626773,-0.9846548,-0.79252344,-0.4235986,-1.3656174,-0.97412187,0.7034279,-1.3073698,-1.5978721,-0.63002497,0.7319555,-0.19692181,-0.46458107,0.044358797,-1.7457074,0.49470565,0.38343504,-0.40930846,1.0059245,-1.1274961,1.127909,0.15449366,-0.3365526,-0.019873636,-0.107264765,1.2202829,-1.0766791,-0.76251924,1.0363029,-0.5955349,0.9005331,1.699436,-0.40179503,0.68136233,-1.1536922,0.7547333,0.19942398,0.4730383,-0.64557207,-1.6610835,0.5032521,-2.0634031,-0.3173505,0.94118184,0.19189773,1.9483427,1.0251092,-0.6538984,0.02731338,-0.047370702,-1.5821768,-0.94039893,Benign,192.168.9.241,10.0.2.56
1.1643083,-0.6571527,0.8878564,0.9107287,-0.0853058,1.8679289,1.4448054,1.6282815,0.93876356,2.072477,2.356849,1.3009334,0.28877372,1.6681603,2.8686829,0.8287326,2.6200736,1.4608779,0.57509613,1.1299195,2.0817766,-0.92012376,1.1168238,0.1230362,1.2616571,1.7146786,1.8364277,-0.91535646,3.2892284,1.1311842,0.45397455,1.9668685,1.9028834,0.120823644,1.4318886,0.798259,0.89368796,0.8046302,0.0938125,1.252068,1.4481896,1.6782302,1.4819769,1.9454076,1.1306213,2.7545056,0.49094847,-0.20969965,0.35468483,2.6383474,2.6852117,1.4344192,3.0523207,0.3772118,1.5420392,1.0077664,1.6138866,1.2219065,0.30206951,2.3062081,1.4483904,1.1104457,1.6551715,-0.10739811,-1.9445825,2.0271552,2.3153913,1.7140903,-1.3670126,0.9122592,-0.317259,2.029939,0.17889409,2.9605439,2.437628,0.19109948,0.7052133,1.6409909,0.9589856,1.5199257,0.4865595,0.06691222,-0.41098052,Spoofing-DNS,192.168.3.219,10.0.4.155
0.22668424,-0.56155777,-0.5530898,0.69586384,1.1734422,-0.2725447,-0.3405987,0.50014305,-1.3569356,0.22315305,0.55188596,0.6802302,-1.9367527,-0.7613553,-0.87826324,0.099886954,0.48074457,1.4967104,-0.4949655,-0.4975725,1.149672,0.29657695,1.2676516,0.288728,-1.1571167,-1.3331283,-1.5515122,0.66205186,1.1885968,1.8493621,0.8431053,1.1628386,-0.5800163,-1.1564158,0.85007936,0.41768074,0.107444376,0.38737148,0.32318547,1.2838168,1.2949855,0.5442203,0.84580284,0.5140625,-0.46116972,0.7565647,-1.394495,1.0538915,-1.194523,0.2858033,-0.845154,0.553389,-0.033925224,-1.594756,0.42069963,-0.5779208,0.8811467,0.0013256888,0.395421,-0.95756894,-0.5893322,-0.45863864,0.8567025,1.6773771,-0.8051717,1.0768481,-2.1696775,-1.1941894,-0.95877844,-1.3525087,-1.5835884,0.4129989,-0.2140677,0.3794054,0.69047266,0.26561698,0.6577632,-0.06953228,-1.1869934,1.0578141,-0.5891121,-0.9355963,-0.17791788,Benign,192.168.2.231,10.0.4.8
0.047256667,0.4070861,2.312238,1.5586947,1.0986153,0.39288077,1.7263516,1.0078847,3.0433583,2.5573575,2.017456,-0.024228739,1.3483998,1.9026332,0.47006425,2.1279802,2.247118,1.7002431,-0.24406792,1.3696123,0.63294256,1.1942619,0.4759933,0.48416257,2.1042318,-0.08832745,3.6540198,-1.1862415,-0.085443586,2.2831829,1.1102003,1.6894519,1.7631592,2.330788,1.0111132,2.8288238,1.8887609,2.8304443,0.63157785,1.5015092,0.72967076,-0.053845026,1.6962221,0.08431378,1.7838076,0.22779456,3.3443344,0.46114716,1.3043202,1.3337724,0.9919804,2.5042188,0.55214286,2.2493205,1.2714233,0.5941917,1.3420229,2.063392,1.1123077,-0.12502156,0.35897806,-0.2769238,3.032004,1.0604619,1.8798816,1.8211521,0.76255226,1.2478915,2.7211301,0.54009527,2.1365855,3.0178554,1.6690592,1.4073192,0.80048156,0.84554225,0.7696948,1.8098282,-1.5677415,0.9891866,0.684036,0.2912446,2.8370817,DDoS-TCP_Flood,192.168.8.220,10.0.1.4
0.42178008,1.3101919,-0.21596052,0.93747747,1.6350664,1.3116934,-1.0921416,-0.2536761,-0.34516472,0.48925453,0.68635356,-0.8388927,0.06783851,-2.0199273,1.441945,-0.5123742,0.05586394,-0.3096497,1.1460276,-2.8375065,-0.016610343,-0.105818756,-0.45363638,1.7262266,-0.88732946,0.77179617,0.3562528,1.2615192,-0.66718906,-0.7329689,1.0960699,0.4253213,-1.5449374,-0.53930503,0.38638264,0.8377642,-0.67923063,-2.914256,0.52322316,-1.2203207,-2.0173388,-2.832326,0.8139809,0.12861745,-0.22565638,1.3890244,0.6373247,1.6163,-1.3927355,-0.034550622,-1.6167134,-0.22938234,-0.24861586,0.6266136,0.04556388,0.6234071,0.7034401,2.1549287,-0.31529665,-0.9410227,0.24608362,-0.80228,1.4819608,-0.28321803,-0.5655764,-0.4713157,0.7184174,-0.15774699,-0.6416668,1.6653519,-0.8561698,0.035566073,0.65230614,-1.6313351,0.4802605,-1.0551077,0.82278275,-0.962651,0.69276905,1.105833,0.86143655,0.25131664,-0.23130095,Benign,192.168.1.48,10.0.3.152
-0.5764196,1.4710346,-0.6994952,-1.0370661,0.6653689,-0.7961368,-0.9500635,-1.4436042,-0.48290983,-0.08271503,0.24309173,0.9513062,0.5268979,-0.19087222,-0.19819568,0.51015747,1.2725701,0.1263142,-0.46913084,-0.992866,-1.4452052,0.66626966,0.57797855,0.57736355,-0.12865944,1.4069347,-0.4841185,0.9552692,-0.038742896,-0.60835075,0.5925303,0.4096361,0.35697275,0.08127842,-0.037893083,2.388372,1.1842567,0.7228269,0.11179916,1.0071572,0.51799476,0.026204754,-0.30356434,-0.080917336,-3.1704257,0.21060084,-0.48847607,1.59267,0.01934407,-1.1889634,-0.049880154,-1.0461211,0.47340742,0.29094738,0.9578396,-0.7908818,0.034008097,-1.3650218,0.70149475,0.5188712,0.49580503,0.0016190313,0.4147729,1.6043391,-0.28509426,0.13864519,-1.0861263,-0.868261,0.09781329,1.1039336,-0.2562808,-0.23591653,-0.40688524,-0.53475666,0.29497147,-1.4972576,1.2809396,-0.6654223,0.7219035,-1.2699986,0.6688401,0.6719446,0.38420206,Benign,192.168.5.47,10.0.1.199
